cod_cliente,data_referencia,ind_funcionario,pais_residencia,sexo,idade,data_cadastro,ind_novo,tempo_relacionamento_meses,ind_relacionamento,ult_data_cliente_principal,ind_rel_inicio_mes,tipo_rel_inicio_mes,ind_residente,ind_estrangeiro,conjuge_funcionario,canal_entrada,ind_falecido,estado,ind_ativo,renda_estimada_anual_brl,segmento,possui_poupanca,possui_aval_garantia,possui_conta_corrente,possui_conta_investimento,possui_conta_salario,possui_conta_junior,possui_conta_universitaria,possui_conta_corrente_plus,possui_conta_premium,possui_cdb_curto_prazo,possui_cdb_medio_prazo,possui_cdb_longo_prazo,possui_conta_digital,possui_fundo_investimento,possui_financiamento_imovel,possui_previdencia_privada,possui_emprestimo_pessoal,possui_pagamento_tributos,possui_cartao_credito,possui_titulos_investimento,possui_financiamento_veiculo,possui_folha_pagamento,possui_beneficio_previdencia,possui_debito_automatico,segmentos_sinteticos,evento_viagem_sintetico
350735,2022-01-28,N,BR,M,45,2009-06-25,0.0,157,1.0,,1.0,A,S,N,,KAT,N,SP,1.0,33137.39,02 - VAREJO,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1.0,1.0,1,"[""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-PERFIL-FAMILIAR"", ""SEG-PROPRIETARIO""]",0
878770,2022-11-28,N,BR,M,44,2017-05-18,0.0,66,1.0,,1,A,S,N,,KAT,N,SP,1.0,122214.86,01 - ALTA RENDA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,"[""SEG-VIP"", ""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
19771,2023-01-28,N,BR,F,55,2003-07-03,0.0,235,1.0,,1.0,A,S,N,,KAT,N,RJ,1.0,71592.26,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SENIOR"", ""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-INVESTIDOR-EXPERIENTE"", ""SEG-PERFIL-FAMILIAR""]",0
127101,2022-10-28,N,BR,F,56,2006-05-04,0.0,198,1.0,,1.0,A,S,N,,KAT,N,SP,1.0,8393.2,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SENIOR"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-PERFIL-FAMILIAR"", ""SEG-PROPRIETARIO""]",0
489632,2023-01-28,N,BR,F,50,2011-09-06,0.0,136,1.0,,1.0,I,S,N,,KFC,N,RJ,0.0,96726.49,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-VIAJANTE-EVENTO""]",1
573198,2022-10-28,N,BR,M,90,2012-10-25,0.0,120,1.0,,1.0,A,S,S,,KAJ,N,GO,1.0,38639.73,02 - VAREJO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SENIOR"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR""]",0
742574,2022-09-28,N,BR,M,43,2015-01-19,0.0,92,1.0,,1.0,A,S,N,,KFA,N,SP,1.0,99567.19,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
1388839,2022-11-28,N,BR,M,39,2022-03-23,0.0,8,1.0,,1,A,S,N,,KHK,N,RS,1.0,27574.93,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-EXPERIENTE"", ""SEG-PERFIL-FAMILIAR""]",0
1387698,2023-05-28,N,BR,F,47,2022-03-16,0.0,14,1.0,,1,A,S,N,,KHL,N,PE,1.0,101849.29,02 - VAREJO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
1326547,2022-12-28,N,BR,F,22,2021-10-07,0.0,14,1.0,,1.0,I,S,N,,KHE,N,ES,0.0,27703.39,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-VIAJANTE-EVENTO""]",1
839187,2022-12-28,N,BR,M,42,2016-03-24,0.0,81,1.0,,1.0,A,S,N,,KFJ,N,SC,1.0,316289.25,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
1255605,2022-02-28,N,BR,F,45,2021-04-29,0.0,15,1.0,,1.0,I,S,N,,KAT,N,RR,1.0,11590.02,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-PERFIL-FAMILIAR"", ""SEG-VIAJANTE-EVENTO""]",1
913611,2023-05-28,N,BR,M,42,2018-05-25,0.0,60,1.0,,1,I,S,N,,KFC,N,SP,0.0,67139.1,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR""]",0
396284,2022-07-28,N,BR,F,41,2009-12-17,0.0,151,1.0,,1.0,A,S,N,,KFA,N,SP,1.0,127805.52,02 - VAREJO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR"", ""SEG-VIAJANTE-EVENTO""]",1
408549,2022-10-28,N,BR,F,48,2010-02-25,0.0,152,1.0,,1,A,S,N,,KAT,N,MG,1.0,8364.98,01 - ALTA RENDA,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1.0,1.0,1,"[""SEG-VIP"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-EXPERIENTE"", ""SEG-PERFIL-FAMILIAR""]",0
210014,2023-05-28,N,BR,M,42,2007-12-18,0.0,185,1.0,,1.0,I,S,N,,KFC,N,SP,0.0,137333.53,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR""]",0
977497,2023-02-28,N,BR,M,43,2018-11-11,0.0,51,1.0,,1.0,A,S,N,,KFC,N,SP,1.0,99022.48,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
147367,2023-05-28,N,BR,F,44,2006-10-25,0.0,199,1.0,,1.0,A,S,N,,KAT,N,SP,1.0,310255.57,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0.0,1,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR"", ""SEG-PROPRIETARIO""]",0
220950,2022-09-28,N,BR,F,46,2008-02-07,0.0,119,1.0,,1.0,I,S,N,,KAE,N,RJ,0.0,99500.97,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR""]",0
674617,2022-03-28,N,BR,M,69,2014-02-04,0.0,101,1.0,,1.0,I,S,N,,KAT,N,RJ,0.0,339308.74,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SENIOR"", ""SEG-POUPADOR"", ""SEG-VIAJANTE-EVENTO""]",1
462968,2022-11-28,N,BR,F,49,2022-03-19,0.0,8,1.0,,1.0,A,S,N,,KHK,N,SP,1.0,113171.12,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR"", ""SEG-VIAJANTE-EVENTO""]",1
1487509,2022-11-28,N,BR,M,28,2022-10-22,1.0,1,1.0,,1.0,A,S,N,,KHM,N,SP,1.0,69541.45,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-ALTA-RENDA"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-PERFIL-FAMILIAR""]",0
976495,2023-02-28,N,BR,M,29,2018-11-10,0.0,51,1.0,,1.0,I,S,N,,KHE,N,RR,0.0,15116.55,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM""]",0
980378,2022-09-28,N,BR,F,43,2018-11-16,0.0,46,1.0,,1,A,S,N,,KFC,N,SP,1.0,30598.19,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1,"[""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-PERFIL-FAMILIAR"", ""SEG-VIAJANTE-EVENTO""]",1
1154252,2022-10-28,N,BR,M,29,2020-08-02,0.0,26,1.0,,1.0,A,S,N,,KFC,N,MG,1.0,8030.27,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-PERFIL-FAMILIAR""]",0
154857,2022-09-28,N,BR,M,36,2009-03-12,0.0,162,1.0,,1.0,A,S,S,,KAT,N,PB,1.0,26868.52,02 - VAREJO,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,1,"[""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-PERFIL-FAMILIAR"", ""SEG-PROPRIETARIO"", ""SEG-VIAJANTE-EVENTO""]",1
1410918,2023-05-28,N,BR,M,21,2022-07-21,0.0,10,1.0,,1.0,I,S,N,,KHQ,N,RJ,0.0,265809.43,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-POUPADOR""]",0
647632,2023-02-28,N,BR,F,41,2013-10-11,0.0,112,1.0,,1,A,S,N,,KCH,N,SP,1.0,80762.07,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
880488,2023-04-28,N,BR,F,41,2017-05-31,0.0,71,1.0,,1,A,S,N,,KFA,N,SP,1.0,92830.29,02 - VAREJO,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
243320,2022-10-28,N,BR,F,59,2008-04-30,0.0,174,1.0,,1.0,A,S,N,,KFC,N,SP,1.0,186513.59,02 - VAREJO,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SENIOR"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
593554,2022-08-28,N,BR,F,32,2013-01-25,0.0,115,1.0,,1,I,S,N,,KFC,N,BA,1.0,34796.95,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,"[""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-PERFIL-FAMILIAR""]",0
1309799,2022-02-28,N,BR,M,22,2021-09-17,0.0,10,1.0,,1.0,I,S,N,,KHE,N,BA,0.0,58726.83,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-POUPADOR"", ""SEG-VIAJANTE-EVENTO""]",1
436761,2023-05-28,N,BR,F,39,2010-09-25,0.0,152,1.0,,1.0,I,S,N,,KAT,N,MG,0.0,10331.01,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-VIAJANTE-EVENTO""]",1
972432,2023-03-28,N,BR,F,47,2018-11-02,0.0,52,1.0,,1.0,I,S,N,,KAZ,N,RJ,0.0,119760.2,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-VIAJANTE-EVENTO""]",1
1199934,2023-01-28,N,BR,M,29,2020-10-15,0.0,27,1.0,,1,I,S,N,,KHE,N,RS,0.0,36466.75,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-POUPADOR""]",0
460688,2023-02-28,N,BR,F,47,2011-02-23,0.0,144,1.0,,1.0,A,S,N,,KFC,N,SP,1.0,104706.69,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-INVESTIDOR-EXPERIENTE"", ""SEG-PERFIL-FAMILIAR""]",0
503504,2022-03-28,N,BR,M,38,2011-11-23,0.0,128,1.0,,1.0,A,S,N,,KFA,N,SP,1.0,47521.72,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR"", ""SEG-VIAJANTE-EVENTO""]",1
1305792,2022-09-28,N,BR,F,22,2021-09-12,0.0,12,1.0,,1.0,A,S,S,,KHE,N,SC,1.0,9137.9,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-VIAJANTE-EVENTO""]",1
453753,2023-02-28,N,BR,M,46,2013-12-07,0.0,145,1.0,,1.0,A,S,N,,KFC,N,SP,1.0,62580.5,01 - ALTA RENDA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-VIP"", ""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
907246,2023-02-28,N,BR,M,89,2018-03-21,0.0,59,1.0,,1.0,A,S,N,,KAT,N,PA,1.0,98992.5,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SENIOR"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-VIAJANTE-EVENTO""]",1
80549,2022-10-28,N,BR,M,50,2004-12-24,0.0,175,1.0,,1.0,A,S,N,,KAT,N,SP,1.0,106248.21,01 - ALTA RENDA,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,0.0,0,"[""SEG-VIP"", ""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-POUPADOR"", ""SEG-INVESTIDOR-EXPERIENTE"", ""SEG-PERFIL-FAMILIAR"", ""SEG-VIAJANTE-EVENTO""]",1
258003,2022-12-28,N,BR,M,55,2008-07-02,0.0,174,1.0,,1.0,A,S,N,,KAT,N,SP,0.0,114809.36,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SENIOR"", ""SEG-ALTA-RENDA"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR""]",0
768693,2022-05-28,N,BR,F,61,2015-05-19,0.0,86,1.0,,1.0,I,S,N,,KFC,N,MG,0.0,42727.47,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SENIOR"", ""SEG-POUPADOR""]",0
315046,2022-10-28,N,BR,F,55,2009-01-14,0.0,165,1.0,,1.0,A,S,N,,KFC,N,SP,1.0,122253.87,02 - VAREJO,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,"[""SEG-SENIOR"", ""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
584452,2023-02-28,N,BR,F,46,2012-12-09,0.0,122,1.0,,1.0,A,S,N,,KFC,N,SC,1.0,57889.91,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,1,"[""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-INVESTIDOR-EXPERIENTE"", ""SEG-PERFIL-FAMILIAR""]",0
409339,2023-05-28,N,BR,F,45,2010-03-03,0.0,159,1.0,,1.0,A,S,N,,KFC,N,SP,1.0,26765.93,02 - VAREJO,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,"[""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-PERFIL-FAMILIAR"", ""SEG-VIAJANTE-EVENTO""]",1
206720,2023-03-28,N,BR,F,93,2007-11-27,0.0,184,1.0,,1.0,I,S,N,,KAT,N,SP,1.0,133494.31,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0,"[""SEG-SENIOR"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR""]",0
248404,2023-04-28,N,BR,M,71,2012-12-29,0.0,179,1.0,,1.0,I,S,N,,KFC,N,RJ,0.0,177542.28,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SENIOR"", ""SEG-POUPADOR""]",0
537957,2023-01-28,N,BR,M,40,2016-01-14,0.0,84,1.0,,1.0,I,S,N,,KAT,N,RJ,1.0,11924.02,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-PERFIL-FAMILIAR"", ""SEG-VIAJANTE-EVENTO""]",1
521606,2022-06-28,N,BR,F,39,2012-03-07,0.0,124,1.0,,1.0,A,S,N,,KFC,N,SP,1.0,164739.68,02 - VAREJO,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
219210,2023-05-28,N,BR,M,47,2008-01-30,0.0,184,1.0,,1.0,A,S,S,,KAT,N,PA,0.0,14989.99,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-VIAJANTE-EVENTO""]",1
283917,2023-03-28,N,BR,F,43,2008-10-19,0.0,173,1.0,,1.0,A,S,N,,KFC,N,RS,1.0,45418.9,02 - VAREJO,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0,"[""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-POUPADOR"", ""SEG-INVESTIDOR-EXPERIENTE"", ""SEG-PERFIL-FAMILIAR""]",0
1399438,2022-10-28,N,BR,F,50,2022-05-28,1.0,5,1.0,,1,A,S,N,,KHN,N,RJ,1.0,34116.44,02 - VAREJO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1.0,1,"[""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-PERFIL-FAMILIAR"", ""SEG-PROPRIETARIO""]",0
899031,2022-09-28,N,BR,F,22,2017-12-17,0.0,57,1.0,,1,I,S,N,,KAT,N,SP,0.0,25675.41,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM""]",0
461596,2022-08-28,N,BR,M,52,2013-02-14,0.0,138,1.0,,1.0,A,S,N,,KAI,N,AM,1.0,36869.83,02 - VAREJO,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-PERFIL-FAMILIAR""]",0
1072988,2023-05-28,N,BR,M,25,2019-10-02,0.0,43,1.0,,1.0,I,S,N,,KHD,N,GO,0.0,21360.45,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-JOVEM"", ""SEG-VIAJANTE-EVENTO""]",1
543710,2023-01-28,N,BR,M,42,2016-01-27,0.0,126,1.0,,1.0,A,S,N,,KAT,N,SP,1.0,80778.28,02 - VAREJO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
1390167,2023-05-28,N,BR,M,31,2022-03-30,0.0,14,1.0,,1,A,S,N,,KHK,N,SC,1.0,98745.66,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0,"[""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR""]",0
65235,2023-05-28,N,BR,F,43,2004-06-13,0.0,227,1.0,,1.0,A,S,N,,KAT,N,SP,1.0,209634.95,01 - ALTA RENDA,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1.0,1.0,1,"[""SEG-VIP"", ""SEG-ALTA-RENDA"", ""SEG-CREDITO-ATIVO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-CONTRIBUINTE-IR"", ""SEG-PERFIL-FAMILIAR"", ""SEG-VIAJANTE-EVENTO""]",1
340375,2022-07-28,N,BR,M,64,2009-03-11,0.0,160,1.0,,1.0,A,S,N,,KAT,N,SP,1.0,38650.77,01 - ALTA RENDA,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-VIP"", ""SEG-SENIOR"", ""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR""]",0
1366150,2022-11-28,N,BR,M,34,2021-12-05,0.0,12,1.0,,1.0,A,S,N,,KAT,N,CE,1.0,36771.04,02 - VAREJO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,"[""SEG-CREDITO-ATIVO"", ""SEG-SEM-CARTAO"", ""SEG-INVESTIDOR-INICIANTE"", ""SEG-POUPADOR"", ""SEG-PERFIL-FAMILIAR""]",0
